574,923
575,1134
576,1482
577,1118
578,2576
579,3092
580,1806
581,1231
582,3505
583,718
584,1709
585,143
586,1709
587,580
588,0
589,555
590,281
591,1030
592,1301
593,1921
594,869
595,1658
596,3100
597,1336
598,1874
599,339
600,3010
601,634
602,2251
603,782
604,3514
605,108
606,232
607,3307
608,519
609,2385
610,2604
611,3727
612,0
613,1532
614,1922
615,48
616,2310
617,436
618,2191
619,1373
620,2277
621,207
622,2613
623,48
624,1097
625,715
626,474
627,1467
628,2096
629,3023
630,559
631,1505
632,1412
633,3621
634,601
635,0
636,2959
637,1709
638,345
639,209
640,2058
641,3439
642,837
643,1342
644,2815
645,1433
646,1144
647,270
648,548
649,1204
650,2250
651,775
652,1397
653,206
654,1366
655,3122
656,1400
657,3621
658,1369
659,2712
660,525
661,70
662,3057
663,1345
664,3081
665,2841
666,1179
667,883
668,505
669,1037
670,1673
671,3319
672,549
673,2770
674,3307
675,3252
676,1807
677,960
678,3784
679,1681
680,2816
681,2012
682,3478
683,2582
684,3556
685,0
686,535
687,722
688,1436
689,980
690,2277
691,772
692,1287
693,1438
694,2660
695,338
696,210
697,2425
698,1679
699,1417
700,592
701,1475
702,1021
703,1845
704,3301
705,3351
706,1827
707,2709
708,3143
709,2913
710,346
711,1565
712,0
713,210
714,2446
715,625
716,1417
717,1289
718,583
719,1918
720,1648
721,1962
722,687
723,2195
724,134
725,2811
726,2931
727,0
728,499
729,3709
730,1217
731,1289
732,556
733,3143
734,2252
735,2563
736,445
737,2732
738,2892
739,3269
740,708
741,2846
742,506
743,348
744,738
745,2226
746,2601
747,2921
748,1330
749,2735
750,1206
751,0
752,3262
753,1090
754,2980
755,871
756,441
757,1419
758,3404
759,3365
760,3262
761,2688
762,355
763,3564
764,2528
765,737
766,1882
767,0
768,440
769,2103
770,1562
771,401
772,3367
773,2727
774,3787
775,651
776,579
777,1333
778,856
779,1106
780,1125
781,883
782,1740
783,1791
784,1709
785,1520
786,214
787,3731
788,1271
789,2561
790,1349
791,2845
792,3797
793,1058
794,1328
795,912
796,0
797,295
798,441
799,1706
800,0
801,5
802,1316
803,1555
804,2568
805,1506
806,3241
807,3310
808,1520
809,3439
810,2641
811,440
812,1020
813,80
814,2845
815,2533
816,2536
817,2093
818,1443
819,1336
820,2952
821,593
822,1775
823,2633
824,235
825,1671
826,3697
827,370
828,0
829,2474
830,2874
831,1479
832,1766
833,2116
834,1413
835,2479
836,3154
837,396
838,2346
839,3772
840,2852
841,3071
842,167
843,0
844,1363
845,453
846,457
847,1986
848,3680
849,829
850,575
851,983
852,3513
853,981
854,1159
855,0
856,1922
857,2512
858,406
859,84
860,3609
861,4
862,3860
863,938
864,3184
865,1134
866,2157
867,788
868,1922
869,594
870,937
871,755
872,3058
873,3560
874,3545
875,9
876,2543
877,681
878,2446
879,2479
880,201
881,143
882,875
883,3771
884,1479
885,541
886,0
887,164
888,2013
889,871
890,763
891,2938
892,1800
893,389
894,3440
895,2551
896,722
897,2296
898,1139
899,599
900,27
901,0
902,2832
903,2842
904,0
905,2854
906,1329
907,1726
908,0
909,320
910,1438
911,1916
912,1811
913,3191
914,2006
915,1519
916,2050
917,1439
918,1771
919,1673
920,71
921,3777
922,3563
923,574
924,349
925,1318
926,1346
927,1921
928,637
929,2882
930,3188
931,3538
932,3687
933,1779
934,1274
935,2739
936,0
937,2619
938,1753
939,1037
940,1888
941,1394
942,1835
943,3529
944,8
945,1205
946,0
947,0
948,1237
949,492
950,2464
951,672
952,3403
953,789
954,3419
955,2436
956,986
957,755
958,0
959,4
960,1037
961,2563
962,206
963,369
964,424
965,13
966,0
967,0
968,3860
969,1961
970,107
971,3634
972,3617
973,2167
974,3504
975,3201
976,1493
977,1911
978,1322
979,794
980,706
981,853
982,596
983,687
984,3481
985,362
986,1120
987,0
988,3368
989,3111
990,1811
991,213
992,984
993,3830
994,2358
995,2203
996,1299
997,3257
998,0
999,1015
1000,1405
1001,1677
1002,1575
1003,113
1004,167
1005,0
1006,513
1007,2157
1008,3601
1009,1191
1010,3065
1011,2817
1012,3058
1013,2448
1014,148
1015,2768
1016,1534
1017,2719
1018,3444
1019,1405
1020,6
1021,1180
1022,613
1023,3252
1024,2378
1025,1145
1026,2639
1027,1383
1028,2006
1029,1051
1030,591
1031,3289
1032,1402
1033,1326
1034,2116
1035,508
1036,3024
1037,1196
1038,2702
1039,1085
1040,3282
1041,959
1042,2219
1043,2627
1044,1559
1045,1444
1046,1185
1047,3376
1048,2090
1049,1370
1050,1803
1051,3240
1052,1170
1053,0
1054,782
1055,2966
1056,1069
1057,1322
1058,1324
1059,155
1060,3540
1061,1590
1062,910
1063,377
1064,1416
1065,2765
1066,3689
1067,3851
1068,3300
1069,1056
1070,3529
1071,2313
1072,1620
1073,3507
1074,1916
1075,3424
1076,525
1077,1188
1078,1660
1079,73
1080,1695
1081,1225
1082,2607
1083,2737
1084,1355
1085,1039
1086,1571
1087,2837
1088,1341
1089,1209
1090,1998
1091,2695
1092,2477
1093,0
1094,2926
1095,320
1096,1238
1097,2321
1098,1394
1099,2540
1100,2792
1101,1661
1102,674
1103,2698
1104,3351
1105,991
1106,2544
1107,1345
1108,3424
1109,2899
1110,654
1111,2804
1112,1803
1113,3792
1114,1875
1115,2581
1116,2177
1117,3236
1118,577
1119,445
1120,2364
1121,909
1122,300
1123,2006
1124,2540
1125,780
1126,0
1127,1347
1128,1461
1129,101
1130,1343
1131,0
1132,3051
1133,1829
1134,865
1135,2448
1136,2262
1137,0
1138,0
1139,2369
1140,551
1141,885
1142,0
1143,2552
1144,1538
1145,3286
1146,0
1147,409
1148,3366
1149,1408
1150,2593
1151,2022
1152,0
1153,1753
1154,0
1155,2599
1156,3811
1157,3131
1158,80
1159,1277
1160,1188
1161,1484
1162,1430
1163,3809
1164,885
1165,2175
1166,3378
1167,443
1168,2740
1169,236
1170,1052
1171,3071
1172,1391
1173,302
1174,3075
1175,206
1176,2426
1177,2651
1178,3850
1179,1789
1180,1021
1181,2330
1182,2856
1183,3298
1184,283
1185,339
1186,1830
1187,425
1188,1160
1189,72
1190,402
1191,1009
1192,428
1193,3003
1194,1538
1195,1343
1196,1037
1197,0
1198,1251
1199,1033
1200,808
1201,3308
1202,575
1203,3413
1204,1473
1205,945
1206,750
1207,1858
1208,900
1209,1685
1210,1768
1211,0
1212,981
1213,1481
1214,1378
1215,1797
1216,551
1217,730
1218,3054
1219,3094
1220,0
1221,1357
1222,1858
1223,2843
1224,149
1225,1081
1226,214
1227,1357
1228,0
1229,2306
1230,1113
1231,581
1232,0
1233,1037
1234,3709
1235,398
1236,795
1237,3550
1238,3296
1239,495
1240,1413
1241,971
1242,495
1243,253
1244,3063
1245,3786
1246,3001
1247,1856
1248,484
1249,2782
1250,2649
1251,1198
1252,1282
1253,396
1254,1624
1255,1086
1256,2043
1257,2687
1258,2753
1259,1013
1260,2448
1261,2013
1262,0
1263,738
1264,2546
1265,1324
1266,3177
1267,3466
1268,2557
1269,2543
1270,3844
1271,788
1272,1039
1273,563
1274,1300
1275,1776
1276,2426
1277,1159
1278,3597
1279,1519
1280,1062
1281,1563
1282,1252
1283,2292
1284,3799
1285,0
1286,1450
1287,692
1288,2188
1289,717
1290,2503
1291,0
1292,1924
1293,3572
1294,2891
1295,563
1296,670
1297,1335
1298,2195
1299,996
1300,3023
1301,592
1302,3201
1303,846
1304,1326
1305,1118
1306,25
1307,1015
1308,3563
1309,0
1310,3809
1311,2711
1312,764
1313,127
1314,1505
1315,1135
1316,1113
1317,2937
1318,925
1319,148
1320,98
1321,1753
1322,452
1323,31
1324,489
1325,2823
1326,1033
1327,971
1328,794
1329,3330
1330,748
1331,2781
1332,2426
1333,374
1334,11
1335,34
1336,597
1337,1308
1338,83
1339,184
1340,1015
1341,1088
1342,27
1343,1195
1344,792
1345,663
1346,926
1347,1127
1348,188
1349,226
1350,0
1351,497
1352,8
1353,2772
1354,386
1355,1084
1356,956
1357,1221
1358,3086
1359,0
1360,2536
1361,2045
1362,777
1363,1411
1364,3189
1365,1661
1366,1094
1367,2638
1368,111
1369,658
1370,1049
1371,3612
1372,172
1373,1480
1374,0
1375,3250
1376,897
1377,1343
1378,1214
1379,837
1380,2026
1381,1494
1382,2226
1383,1027
1384,1718
1385,562
1386,1891
1387,351
1388,443
1389,3809
1390,2748
1391,1172
1392,2641
1393,107
1394,1098
1395,3828
1396,2888
1397,652
1398,513
1399,3841
1400,656
1401,580
1402,1032
1403,1258
1404,2410
1405,1000
1406,3634
1407,671
1408,1149
1409,3757
1410,1214
1411,3444
1412,632
1413,834
1414,938
1415,3502
1416,1064
1417,467
1418,3241
1419,549
1420,1299
1421,594
1422,3495
1423,0
1424,3666
1426,1606
1427,1373
1428,0
1429,3044
1430,1162
1431,2519
1432,0
1433,2215
1434,3127
1435,673
1436,688
1437,3640
1438,910
1439,917
1440,699
1441,1736
1442,880
1443,818
1444,32
1445,149
1446,3289
1447,84
1448,3087
1449,276
1450,1286
1451,3750
1452,2546
1453,1358
1454,2622
1455,1719
1456,3399
1457,1407
1458,343
1459,1776
1460,2465
1461,1128
1462,1316
1463,3551
1464,2655
1465,1364
1466,207
1467,196
1468,2809
1469,2493
1470,3559
1471,1417
1472,1286
1473,1204
1474,0
1475,413
1476,2656
1477,1900
1478,817
1479,884
1480,1373
1481,132
1482,576
1483,954
1484,1161
1485,395
1486,2401
1487,153
1488,1632
1489,1254
1490,1289
1491,2368
1492,258
1493,976
1494,1381
1495,2654
1496,39
1497,3
1498,789
1499,0
1500,3350
1501,1772
1502,1
1503,1282
1504,1686
1505,2426
1506,1772
1507,3700
1508,2846
1509,1074
1510,1002
1511,1114
1512,1315
1513,1757
1514,3461
1515,1894
1516,1069
1517,2214
1518,3730
1519,915
1520,808
1521,1198
1522,230
1523,808
1524,1316
1525,2187
1526,0
1527,55
1528,594
1529,95
1530,417
1531,0
1532,1639
1533,1681
1534,1016
1535,692
1536,654
1537,878
1538,1194
1539,3271
1540,410
1541,0
1542,1316
1543,965
1544,159
1545,1863
1546,1314
1547,0
1548,2157
1549,238
1550,763
1551,2425
1552,0
1553,793
1554,0
1555,592
1556,265
1557,0
1558,692
1559,1044
1560,3778
1561,2009
1562,770
1563,1281
1564,1068
1565,711
1566,231
1567,707
1568,62
1569,422
1570,879
1571,1086
1572,620
1573,703
1574,3019
1575,1002
1576,3274
1577,3211
1578,0
1579,3091
1580,1901
1581,3467
1582,1747
1583,0
1584,1100
1585,3591
1586,1242
1587,3544
1588,2792
1589,0
1590,1061
1591,1803
1592,3240
1593,104
1594,3795
1595,3582
1596,2556
1597,2812
1598,2912
1599,1891
1600,146
1601,1687
1602,565
1603,3766
1604,3331
1605,3086
1606,3516
1607,2483
1608,2891
1609,3101
1610,409
1611,2753
1612,3447
1613,2519
1614,1616
1615,3636
1616,2296
1617,3341
1618,1894
1619,183
1620,944
1621,3
1622,351
1623,3693
1624,1254
1625,203
1626,3721
1627,3245
1628,2086
1629,2007
1630,365
1631,3508
1632,2969
1633,0
1634,2496
1635,365
1636,74
1637,3413
1638,3753
1639,1532
1640,1548
1641,1726
1642,2680
1643,5
1644,2115
1645,2006
1646,1927
1647,2368
1648,3654
1649,2773
1650,1495
1651,257
1652,1044
1653,2574
1654,1929
1655,3813
1656,1761
1657,2805
1658,88
1659,3469
1660,3412
1661,2063
1662,3081
1663,2718
1664,1699
1665,298
1666,3020
1667,3828
1668,2283
1669,728
1670,2482
1671,467
1672,3758
1673,129
1674,3025
1675,808
1676,568
1677,3500
1678,3371
1679,2315
1680,1722
1681,1533
1682,2007
1683,2623
1684,3444
1685,1209
1686,1504
1687,1601
1688,1984
1689,2917
1690,1927
1691,3472
1692,1323
1693,1889
1694,1755
1695,3289
1696,2642
1697,2486
1698,2324
1699,1664
1700,0
1701,2977
1702,0
1703,931
1704,1859
1705,1029
1706,3411
1707,1532
1708,3165
1709,784
1710,315
1711,152
1712,1579
1713,2332
1714,2890
1715,719
1716,0
1717,3276
1718,80
1719,3029
1720,2795
1721,2865
1722,2448
1723,0
1724,2343
1725,1417
1726,3787
1727,3301
1728,3235
1729,3122
1730,3016
1731,1838
1732,3590
1733,0
1734,2873
1735,3799
1736,2512
1737,2866
1738,2153
1739,2285
1740,782
1741,1781
1742,0
1743,3365
1744,2933
1745,2852
1746,2953
1747,1582
1748,2052
1749,3604
1750,1422
1751,2631
1752,3561
1753,3101
1754,3641
1755,2834
1756,3690
1757,2548
1758,3081
1759,1853
1760,3486
1761,1656
1762,55
1763,2581
1764,1606
1765,3261
1766,832
1767,3187
1768,1013
1769,3183
1770,1973
1771,918
1772,968
1773,918
1774,2885
1775,2825
1776,1135
1777,3180
1778,3351
1779,3463
1780,3229
1781,1741
1782,2302
1783,0
1784,3401
1785,2679
1786,3477
1787,615
1788,2959
1789,2109
1790,1444
1791,3583
1792,1532
1793,538
1794,875
1795,3564
1796,287
1797,37
1798,3332
1799,3834
1800,3672
1801,3112
1802,3612
1803,1050
1804,1550
1805,0
1806,1311
1807,676
1808,3678
1809,1934
1810,2947
1811,912
1812,3185
1813,2522
1814,254
1815,1923
1816,2207
1817,1960
1818,68
1819,1345
1820,3280
1821,3425
1822,943
1823,2755
1824,1643
1825,1181
1826,1936
1827,706
1828,3340
1829,1133
1830,3294
1831,2551
1832,2276
1833,456
1834,0
1835,942
1836,218
1837,2863
1838,1731
1839,128
1840,3120
1841,2519
1842,1976
1843,731
1844,290
1845,145
1846,2680
1847,2338
1848,1202
1849,2572
1850,3374
1851,191
1852,0
1853,1759
1854,0
1855,2618
1856,2109
1857,3689
1858,3781
1859,1704
1860,2982
1861,2236
1862,1788
1863,1545
1864,1913
1865,2006
1866,1867
1867,2174
1868,2057
1869,663
1870,2251
1871,273
1872,169
1873,2610
1874,598
1875,2620
1876,2054
1877,0
1878,0
1879,2157
1880,3154
1881,3478
1882,2398
1883,779
1884,2359
1885,3413
1886,3018
1887,3845
1888,562
1889,1998
1890,853
1891,1599
1892,3321
1893,3748
1894,912
1895,2522
1896,2453
1897,2153
1898,2972
1899,2950
1900,1477
1901,1580
1902,5
1903,2729
1904,3234
1905,2959
1906,1653
1907,764
1908,664
1909,2183
1910,1899
1911,26
1912,2607
1913,1864
1914,2865
1915,0
1916,345
1917,0
1918,1885
1919,0
1920,2326
1921,1596
1922,856
1923,2849
1924,1292
1925,0
1926,2351
1927,1646
1928,3437
1929,1654
1930,3549
1931,559
1932,3223
1933,2529
1934,2551
1935,3731
1936,1826
1937,3388
1938,1951
1939,2141
1940,2760
1941,0
1942,2694
1943,894
1944,3167
1945,2504
1946,2563
1947,0
1948,3147
1949,3572
1950,0
1951,2972
1952,482
1953,3083
1954,2711
1955,2531
1956,1896
1957,2391
1958,3086
1959,3790
1960,1817
1961,1720
1962,600
1963,2335
1964,3237
1965,2749
1966,1840
1967,2682
1968,3170
1969,1324
1970,3085
1971,209
1972,183
1973,3413
1974,2096
1975,2798
1976,3495
1977,2720
1978,3523
1979,3028
1980,2191
1981,3516
1982,1437
1983,3422
1984,1688
1985,0
1986,847
1987,3362
1988,2866
1989,438
1990,3314
1991,2241
1992,1714
1993,3205
1994,2563
1995,3200
1996,3330
1997,3477
1998,1889
1999,0
2000,1276
2001,3646
2002,3547
2003,3714
2004,3375
2005,957
2006,3780
2007,1682
2008,0
2009,2811
2010,3706
2011,737
2012,681
2013,903
2014,893
2015,2116
2016,3140
2017,3833
2018,1693
2019,3105
2020,3427
2021,2429
2022,3724
2023,3109
2024,2049
2025,3618
2026,2831
2027,3092
2028,2527
2029,342
2030,3161
2031,2563
2032,3548
2033,2117
2034,579
2035,2972
2036,19
2037,2044
2038,2677
2039,3150
2040,233
2041,2961
2042,1575
2043,1256
2044,2037
2045,1361
2046,3671
2047,1157
2048,2524
2049,2024
2050,2936
2051,148
2052,1748
2053,2637
2054,2851
2055,3252
2056,2300
2057,2892
2058,565
2059,3111
2060,2756
2061,2831
2062,3846
2063,1661
2064,1412
2065,1741
2066,0
2067,2123
2068,3126
2069,0
2070,2688
2071,976
2072,2242
2073,1343
2074,511
2075,1781
2076,3478
2077,3613
2078,1340
2079,3061
2080,3291
2081,2468
2082,3187
2083,2776
2084,461
2085,1203
2086,1628
2087,2898
2088,3100
2089,1964
2090,2431
2091,2578
2092,3071
2093,2380
2094,2107
2095,2869
2096,2773
2097,2146
2098,2477
2099,875
2100,0
2101,1145
2102,1371
2103,156
2104,2041
2105,302
2107,113
2108,3122
2109,1789
2110,143
2111,147
2112,132
2113,3101
2114,2848
2115,1644
2116,275
2117,2033
2118,3252
2119,3559
2120,285
2121,2983
2122,999
2123,355
2124,44
2125,0
2126,2587
2127,3330
2128,3518
2129,3314
2130,128
2131,32
2132,3303
2133,3368
2134,2760
2135,810
2136,3143
2137,1984
2138,3714
2139,1394
2140,3776
2141,1976
2142,1699
2143,2012
2144,2404
2145,1037
2146,2201
2147,2201
2148,1641
2149,865
2150,0
2151,2105
2152,1595
2153,1738
2154,2688
2155,3051
2156,1749
2157,53
2158,992
2159,3613
2160,2481
2161,3366
2162,0
2163,3705
2164,3411
2165,2232
2166,1759
2167,2339
2168,3301
2169,1671
2170,2089
2171,2305
2172,3815
2173,3653
2174,1867
2175,670
2176,3134
2177,1116
2178,0
2179,2560
2180,102
2181,2946
2182,2876
2183,1909
2184,2627
2185,0
2186,2694
2187,1525
2188,3500
2189,2321
2190,3431
2191,2802
2192,68
2193,2380
2194,1438
2195,3294
2196,1661
2197,2387
2198,3722
2199,3715
2200,495
2201,2146
2202,3709
2203,1602
2204,2423
2205,379
2206,3292
2207,2051
2208,3030
2209,579
2210,3070
2211,3303
2212,0
2213,0
2214,2391
2215,3128
2216,3564
2217,2215
2218,1288
2219,3615
2220,0
2221,192
2222,2236
2223,2360
2224,1132
2225,3095
2226,2249
2227,1467
2228,1343
2229,3016
2230,2181
2231,219
2232,3117
2233,2650
2234,0
2235,594
2236,2222
2237,1868
2238,1693
2239,68
2240,2300
2241,28
2242,321
2243,3708
2244,3246
2245,1115
2246,1741
2247,0
2248,0
2249,2226
2250,2046
2251,2541
2252,96
2253,15
2254,0
2255,3470
2256,3188
2257,1977
2258,2551
2259,3437
2260,231
2261,2068
2262,1136
2263,3301
2264,2160
2265,829
2266,3797
2267,2776
2268,3207
2269,1808
2270,2551
2271,0
2272,3280
2273,2534
2274,3268
2275,2436
2276,1832
2277,620
2278,684
2279,891
2280,3431
2281,2302
2282,3576
2283,1668
2284,2645
2285,2778
2286,3619
2287,0
2288,1845
2289,0
2290,5
2291,2297
2292,1283
2293,1089
2294,2520
2295,2448
2296,3646
2297,2291
2298,3841
2299,2551
2300,2056
2301,2315
2302,2281
2303,2730
2304,2631
2305,2171
2306,2571
2307,2934
2308,2955
2309,282
2310,616
2311,2915
2312,670
2313,2929
2314,1777
2315,1679
2316,0
2317,0
2318,3833
2319,0
2320,2522
2321,2189
2322,3831
2323,1584
2324,1698
2325,0
2326,3692
2327,1847
2328,2276
2329,971
2330,567
2331,90
2332,1713
2333,2644
2334,1913
2335,1963
2336,0
2337,0
2338,3292
2339,1831
2340,2010
2341,2347
2342,3107
2343,1724
2344,3162
2345,0
2346,838
2347,2341
2348,2015
2349,194
2350,1477
2351,1926
2352,3747
2353,0
2354,3797
2355,2530
2356,1789
2357,3618
2358,1976
2359,1884
2360,3567
2361,0
2362,2249
2363,2860
2364,2766
2365,0
2366,287
2367,3553
2368,2670
2369,2198
2370,2366
2371,0
2372,3617
2373,3821
2374,2301
2375,819
2376,2919
2377,2742
2378,3299
2379,3577
2380,2093
2382,3237
2383,2164
2384,3226
2385,609
2386,3058
2387,2197
2388,3212
2389,555
2390,2424
2391,2214
2392,2607
2393,0
2394,2730
2395,1866
2396,0
2397,1898
2398,3171
2399,0
2400,3065
2401,3447
2402,0
2403,2265
2404,2144
2405,3187
2406,407
2407,1964
2408,0
2409,3526
2410,2772
2411,2464
2412,254
2413,3642
2414,0
2415,1587
2416,3837
2417,2468
2418,3745
2419,3442
2420,0
2421,934
2422,1971
2423,2204
2424,2390
2425,3479
2426,2369
2427,527
2428,2907
2429,3170
2430,3089
2431,2090
2432,3587
2433,2134
2434,3385
2435,0
2436,3089
2437,1913
2438,360
2439,0
2440,2419
2441,1713
2442,1977
2443,2352
2444,0
2445,2022
2446,878
2447,2658
2448,1135
2449,575
2450,2520
2451,3714
2452,3092
2453,3534
2454,2801
2455,3644
2456,3301
2457,861
2458,2772
2459,2794
2460,31
2461,3337
2462,3844
2463,703
2464,950
2465,3166
2466,5
2467,3390
2468,2081
2469,1370
2470,1134
2471,3237
2472,0
2473,656
2474,829
2475,0
2476,0
2477,2098
2478,1978
2479,879
2480,2615
2481,2160
2482,2382
2483,2931
2484,2333
2485,0
2486,1697
2487,2633
2488,2650
2489,1580
2490,2761
2491,2860
2492,3841
2493,3523
2494,3040
2495,0
2496,3580
2497,2947
2498,3251
2499,3086
2500,2681
2501,171
2502,0
2503,1290
2504,1945
2505,515
2506,3534
2507,1446
2508,3695
2509,1909
2510,1938
2511,2073
2512,1736
2513,2589
2514,1160
2515,2533
2516,0
2517,3616
2518,1324
2519,1841
2520,2450
2521,3052
2522,2861
2523,2357
2524,1049
2525,2794
2526,1442
2527,2863
2528,764
2529,1933
2530,2355
2531,1955
2532,1740
2533,2515
2534,2273
2535,1594
2536,816
2537,2734
2538,2598
2539,1249
2540,1860
2541,2251
2542,2843
2543,1269
2544,1106
2545,2076
2546,1452
2547,784
2548,422
2549,893
2550,2984
2551,1831
2552,3256
2553,2087
2554,3541
2555,575
2556,1596
2557,784
2558,2520
2559,3218
2560,2179
2561,789
2562,3439
2563,2031
2564,971
2565,3023
2566,3645
2567,78
2568,3312
2569,1227
2570,3083
2571,2306
2572,1849
2573,0
2574,1653
2575,3478
2576,764
2577,1693
2578,2091
2579,1658
2580,3322
2581,1763
2582,2884
2583,0
2584,0
2585,0
2586,1807
2587,2126
2588,0
2589,1642
2590,2915
2591,850
2592,2843
2593,3406
2594,2242
2595,2831
2596,764
2597,3817
2598,2538
2599,1155
2600,2887
2601,746
2602,18
2603,3101
2604,3226
2605,1299
2606,111
2607,2392
2608,2307
2609,2905
2610,1873
2611,3099
2612,3232
2613,2189
2614,37
2615,2480
2616,3237
2617,3586
2618,1069
2619,937
2620,1608
2621,3771
2622,2914
2623,2235
2624,2709
2625,2761
2626,3293
2627,1043
2628,2358
2629,1788
2630,2709
2631,1772
2632,3103
2633,2487
2634,5
2635,3299
2636,3198
2637,2053
2638,3625
2639,2783
2640,445
2641,3794
2642,3343
2643,2831
2644,2119
2645,3558
2646,931
2647,1206
